OBJECTID,x,y,Sheltered_Coastline,Geomorphology_Hazard,Elevation_Hazard,Sea_Level_Rise_Hazard,Wave_Hazard,storm_surge_hazard,Erosion_Rate_Hazard,Forest_Present,Marsh_Present,Dune_Present,Oyster_Reef_Present,Underwater_Grass_Present,Hazard_with_Habitats,Hazard_without_Habitats,Hazard_Reduction_by_Habitats,Community_Flood_Risk_Max,Community_Flood_Risk_Nearest,County,EI_wHAB,EI_woHAB_x,hab_role,NearRiskD,Latitude,Longitude,PercentBufferOccupied,HabScore,PercentRemaining2100,PercentBufferRemain,PersistScore,AreaScore,PDI,SVI,PeopleScore,EI_woHAB_y,Probability,HazScore,TotalScore,Overall_Rating,Shape__Area,Shape__Length,Hazard_Reduction_by_Habitats_Numeric,Hazard_with_Habitats_Numeric,Hazard_without_Habitats_Numeric,Community_Flood_Risk_Max_Numeric
2553,363298.774493,4338697.23155,Yes,Very Low,Very Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,High,High,Anne Arundel,1.36157,1.62560999,0.26403901,174.98951721,39.18720945,-76.58289875,17.89969604,1,64.42343362,5.74991597,5,2,60,60,3,0.0,0.9,2,13,Medium,3080.432787445,287.58467047277827,1.0,1,1,3.0
2554,363798.774493,4338697.23155,Yes,Low,Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,High,Low,Anne Arundel,1.65978003,1.98164999,0.32186699,1.95150292,39.18531052,-76.57483092,41.23121757,3,85.69304879,20.91167781,5,2,60,20,2,0.0,0.01,2,14,High,15209.288803135,865.9162104616115,2.0,1,1,3.0
2555,364048.774493,4338697.23155,Yes,Low,Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,High,Low,Anne Arundel,1.65978003,1.98164999,0.32186699,34.24017715,39.18560435,-76.57407923,74.28527255,4,77.42814723,9.00580234,5,2,60,60,3,3.32573009,0.001,5,19,Very High,3655.358160085,229.25892109783314,2.0,1,1,3.0
2556,368048.774493,4338697.23155,Yes,Low,Low,Moderate,Moderate,Very Low,Very Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Low,Anne Arundel,1.75875998,2.0998199,0.34106201,1323.07226563,39.18679443,-76.52934446,52.56939344,3,3.39935654,1.80742994,2,3,20,40,2,3.27024007,0.9,5,15,High,263110.450613685,4743.522149675755,2.0,1,2,4.0
2558,407298.774493,4338697.23155,Yes,Low,Low,Low,Very Low,Very Low,Low,0,1,0,0,0,Low,Low,Low,Very High,Very High,Kent,1.69860995,1.87012005,0.17151,0.0,39.19204166,-76.07235112,29.92273397,2,7.43357861,4.95281794,2,1,100,80,5,1.93069994,0.9,3,13,Medium,2035.45970398,384.58953497576914,1.0,1,1,4.0
2560,361298.774493,4338447.23155,Yes,Low,Very Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,High,Low,Anne Arundel,1.50329995,1.79481995,0.29152301,498.14315796,39.18346039,-76.60457031,93.86041407,5,12.00533694,21.16998069,2,2,60,40,3,2.25878,0.9,3,15,High,3302.46816532,419.3839065173212,1.0,1,1,3.0
2561,362298.774493,4338447.23155,Yes,Low,Very Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,Very High,Low,Anne Arundel,1.50329995,1.79481995,0.29152301,379.55151367,39.1837999,-76.59397308,36.7842082,2,19.9452807,34.6459409,3,1,100,40,4,0.0,0.9,2,12,Medium,1675.779062565,180.9430672336773,1.0,1,1,4.0
2562,362548.774493,4338447.23155,Yes,Moderate,Very Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,Very High,Moderate,Anne Arundel,1.59294999,1.90186,0.30890799,308.27993774,39.18464759,-76.59116696,7.00408354,1,16.1087722,24.31986422,2,2,40,80,3,2.31838989,0.9,3,11,Low,22301.12530222,1606.8607862473027,2.0,1,1,4.0
2563,363548.774493,4338447.23155,Yes,Very Low,Low,Moderate,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Anne Arundel,1.71254003,1.98164999,0.269106,54.679142,39.18440569,-76.58045151,31.33859365,2,53.19516482,5.01923267,4,3,100,100,5,2.0998199,0.9,3,17,Very High,96237.45473033,2054.75130552703,1.0,1,1,4.0
2564,368048.774493,4338447.23155,Yes,Low,Low,Moderate,Moderate,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Low,Anne Arundel,1.94183004,2.31838989,0.37656301,1104.57348633,39.18506937,-76.52810885,63.37082197,4,0.0,15.46019628,1,1,60,60,3,2.04583001,0.9,3,12,Medium,650.45018058,152.42821462916146,2.0,1,2,4.0
2565,390798.774493,4338447.23155,No,Low,Moderate,Low,High,Very Low,Moderate,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Kent,2.21210003,2.55971003,0.347606,666.29705811,39.18662755,-76.26121782,34.09128877,2,77.36665161,5.14150756,5,1,80,60,4,0.0,0.9,2,14,High,1876.521884605,281.2772844760166,2.0,2,2,4.0
2566,407298.774493,4338447.23155,Yes,Low,Low,Low,Low,Very Low,Very Low,0,1,0,0,0,Low,Low,Low,Very High,Very High,Kent,1.69860995,1.87012005,0.17151,131.73114014,39.19035261,-76.07271248,80.74629483,5,19.01051776,18.92788932,2,1,60,40,3,2.25878,0.9,3,14,High,2380.90897397,346.86643987314517,1.0,1,1,4.0
2567,407798.774493,4338447.23155,Yes,Very Low,Low,Low,Low,Very Low,Very Low,0,1,0,0,0,Low,Low,Low,Very High,High,Queen Anne's,1.53847003,1.69380999,0.155341,17.63546753,39.19064347,-76.06463018,49.71183614,3,71.93639718,3.83281556,5,2,80,60,4,2.04583001,0.9,3,17,Very High,2968.28965048,283.8886446962862,1.0,1,1,4.0
2568,361548.774493,4338197.23155,Yes,Low,Very Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,Very High,Low,Anne Arundel,1.50329995,1.79481995,0.29152301,264.71713257,39.18163272,-76.60323186,71.0550664,4,0.0,22.35201595,1,1,60,40,3,2.80021,0.9,4,13,Medium,1044.993054025,209.61991201258095,1.0,1,1,4.0
2569,361798.774493,4338197.23155,Yes,Very Low,Very Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,Very High,Low,Anne Arundel,1.36157,1.62560999,0.26403901,230.6162262,39.1820138,-76.60007917,35.44205441,2,88.04114997,5.81591027,5,2,80,60,4,1.85295999,0.001,3,16,Very High,8006.187630365,502.586664160793,1.0,1,1,4.0
2570,362048.774493,4338197.23155,Yes,Low,Very Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,Very High,Low,Anne Arundel,1.50329995,1.79481995,0.29152301,266.81689453,39.18176649,-76.59647241,87.37655916,5,0.0,19.77868814,1,1,60,40,3,2.25878,0.9,3,13,Medium,207.813147495,79.57096801488635,1.0,1,1,4.0
2571,362298.774493,4338197.23155,Yes,Low,Very Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,Very High,Moderate,Anne Arundel,1.50329995,1.79481995,0.29152301,207.12007141,39.18207648,-76.59398701,27.01337502,2,53.6256986,14.64349924,4,4,20,20,1,2.39348006,0.9,4,15,High,1042556.39816572,13656.75792942079,1.0,1,1,4.0
2572,362548.774493,4338197.23155,Yes,Very Low,Very Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,Very High,Moderate,Anne Arundel,1.36157,1.62560999,0.26403901,228.62561035,39.18327015,-76.5912231,30.51755232,2,20.46187533,3.10300872,3,1,20,20,1,2.04583001,0.0,3,10,Low,1259.2139923,156.29339025169014,1.0,1,1,4.0
2573,363298.774493,4338197.23155,Yes,Very Low,Low,Moderate,Very Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Anne Arundel,1.55109,1.79481995,0.243736,23.66661835,39.18215399,-76.58214939,8.26657382,1,50.64976995,7.04368365,4,2,20,20,1,2.04583001,0.9,3,11,Low,5436.892910045,378.163570936158,1.0,1,1,4.0
2574,363548.774493,4338197.23155,Yes,Very Low,Low,Moderate,Very Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,High,Anne Arundel,1.55109,1.79481995,0.243736,52.88933563,39.18322006,-76.58067504,12.22126288,1,35.9750952,11.07608575,3,3,40,80,3,2.25878,0.9,3,13,Medium,120763.40987544,2841.2062474066533,1.0,1,1,4.0
2575,368048.774493,4338197.23155,Yes,Low,Low,Moderate,Moderate,Very Low,Low,1,0,0,0,0,Low,Moderate,Moderate,Very High,Low,Anne Arundel,2.00355005,2.31838989,0.31483501,882.54064941,39.18325926,-76.52701335,2.01721546,1,0.97951688,1.78010628,2,1,20,40,2,2.57468009,0.9,4,10,Low,2078.4805405,300.02198808523167,2.0,1,2,4.0
2576,390798.774493,4338197.23155,No,Low,Moderate,Low,High,Very Low,Moderate,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Kent,2.21210003,2.55971003,0.347606,489.70150757,39.18530383,-76.26241524,1.46316834,1,97.46497015,10.26151394,5,1,20,80,3,0.0,0.001,0,10,Low,761.59148025,135.26604315771723,2.0,2,2,4.0
2577,407548.774493,4338197.23155,Yes,Low,Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Moderate,Low,Very High,Very High,Kent,1.78438997,2.06478,0.28039601,13.61784649,39.18756122,-76.07206427,46.29639413,3,78.24354871,18.58984379,5,1,40,40,2,2.41564989,0.9,4,15,High,805.191591345,351.22591079109714,1.0,1,2,4.0
2578,408048.774493,4338197.23155,Yes,Low,Low,Low,Low,Very Low,Very Low,0,1,0,0,0,Low,Low,Low,Very High,High,Queen Anne's,1.69860995,1.87012005,0.17151,74.35886383,39.18828484,-76.0638958,12.66151165,1,0.11341896,13.53051587,2,1,100,100,5,2.39348006,0.0,4,13,Medium,227.600450705,79.46762140408089,1.0,1,1,4.0
2579,362048.774493,4337947.23155,Yes,Very Low,Very Low,Moderate,Very Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Anne Arundel,1.40486002,1.62560999,0.22075699,26.98382187,39.17944545,-76.59755356,43.3099684,3,51.07780086,10.18489754,4,2,40,40,2,3.12032008,0.9,5,16,Very High,15077.18103455,1513.769244397466,1.0,1,1,4.0
2580,363298.774493,4337947.23155,Yes,Low,Low,Moderate,Very Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Anne Arundel,1.71254003,1.98164999,0.269106,12.39259434,39.1800587,-76.58292755,21.98317129,2,28.0876064,7.87203431,3,3,40,40,2,3.44511008,0.9,5,15,High,256714.15403511,4223.064978425966,1.0,1,1,4.0
2581,363798.774493,4337947.23155,Yes,High,Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Low,Anne Arundel,1.83254004,2.18791008,0.355371,445.87454224,39.18047729,-76.5756549,17.4018356,1,58.3629979,30.31227869,4,2,20,40,2,2.66709995,0.9,4,13,Medium,6640.90754956,669.5270364297597,2.0,1,2,4.0
2582,368298.774493,4337947.23155,Yes,Very Low,Low,Moderate,Moderate,Very Low,Very Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Anne Arundel,1.64357996,1.90186,0.25827101,570.67523193,39.18056478,-76.52589234,2.70783003,1,26.84660168,18.59823071,3,1,100,100,5,0.0,0.9,2,12,Medium,1536.28263669,320.78623971458444,1.0,1,1,4.0
2583,390548.774493,4337947.23155,No,Low,Moderate,Low,High,Very Low,Moderate,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Kent,2.21210003,2.55971003,0.347606,155.15917969,39.18261659,-76.26433695,23.33838683,2,24.46827926,9.360993,3,3,100,100,5,2.57468009,0.9,4,17,Very High,140232.179299235,4379.162231491,2.0,2,2,4.0
2584,407798.774493,4337947.23155,Yes,Low,Low,Low,Low,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Very High,Kent,1.72941005,2.06478,0.33537099,384.25576782,39.18456991,-76.06872707,46.32207904,3,13.47323455,26.22371445,2,1,40,40,2,2.41564989,0.9,4,12,Medium,1601.160875775,231.47854082173407,2.0,1,2,4.0
2585,408298.774493,4337947.23155,Yes,Very Low,Low,Low,Low,Very Low,Very Low,0,1,0,0,0,Low,Low,Low,Very High,High,Queen Anne's,1.53847003,1.69380999,0.155341,331.75408936,39.18618527,-76.06172879,11.69598242,1,41.34128601,7.92487326,4,2,20,40,2,1.98164999,0.001,3,12,Medium,11057.238955595,562.4180291191661,1.0,1,1,4.0
2586,408548.774493,4337947.23155,Yes,Low,Low,Low,Low,Very Low,Very Low,0,1,0,0,0,Low,Low,Low,Very High,High,Queen Anne's,1.69860995,1.87012005,0.17151,515.36663818,39.1856861,-76.05899329,42.71953197,3,8.27837242,34.11358832,3,2,40,40,2,3.44511008,0.9,5,15,High,14218.635854715,623.981324337951,1.0,1,1,4.0
2587,408798.774493,4337947.23155,Yes,Low,Low,Low,Low,Very Low,Low,0,1,0,0,0,Low,Moderate,Low,Very High,High,Queen Anne's,1.87541997,2.06478,0.189362,698.00445557,39.18617342,-76.05600363,3.76413868,1,3.70159715,6.88903272,2,1,20,40,2,0.0,0.01,2,8,Very Low,372.899304225,97.45869640518475,1.0,1,2,4.0
2588,409048.774493,4337947.23155,Yes,High,Low,Low,Low,Very Low,Low,0,1,0,0,0,Moderate,Moderate,Low,Very High,Very High,Queen Anne's,2.07063007,2.27970004,0.20907301,696.31317139,39.18609844,-76.05307848,28.94929718,2,31.91803563,9.8145084,3,1,40,40,2,2.94471002,0.9,5,13,Medium,1466.980209015,217.7765810957944,1.0,2,2,4.0
2589,409298.774493,4337947.23155,Yes,Very High,Low,Low,Low,Very Low,Low,0,1,0,0,0,Moderate,Moderate,Low,Very High,Very High,Queen Anne's,2.13770008,2.35354996,0.215845,693.76300049,39.18593086,-76.05025046,18.01110171,1,52.79951826,5.42894399,4,2,40,40,2,3.44511008,0.9,5,14,High,3337.279467655,251.4169344800728,1.0,2,2,4.0
2590,363048.774493,4337697.23155,Yes,Very Low,Low,Moderate,Very Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,High,Anne Arundel,1.55109,1.79481995,0.243736,23.86791801,39.17723219,-76.58446778,18.2882791,1,29.58878366,38.53776669,4,2,40,40,2,3.0401001,0.9,5,14,High,9322.586082145,514.6562615596644,1.0,1,1,4.0
2591,364048.774493,4337697.23155,Yes,High,Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Low,Anne Arundel,1.83254004,2.18791008,0.355371,728.29510498,39.17797874,-76.57371569,5.73943204,1,18.89586064,11.30396768,2,3,20,40,2,2.75348997,0.9,4,12,Medium,51448.96722236,1261.8309835247387,2.0,1,2,4.0
2592,368298.774493,4337697.23155,Yes,Low,Low,Moderate,Moderate,Very High,Very Low,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Anne Arundel,2.28375006,2.64262009,0.35886601,330.29821777,39.17835567,-76.52520392,20.54026718,2,37.62422924,18.40861309,3,1,60,80,4,2.49390006,0.9,4,14,High,2700.047802355,398.48820211940586,2.0,2,2,4.0
2593,368548.774493,4337697.23155,Yes,Very Low,Low,Moderate,Moderate,Very High,Very Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Low,Anne Arundel,2.00471997,2.39348006,0.38876,219.64179993,39.17745608,-76.52459435,13.61371703,1,77.50628804,3.90298898,5,3,40,40,2,3.44511008,0.9,5,16,Very High,74844.622889335,1748.9960388155687,2.0,1,2,4.0
2594,390298.774493,4337697.23155,No,Low,Moderate,Low,High,Very Low,Moderate,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,High,Kent,2.21210003,2.55971003,0.347606,6.41636848,39.17950818,-76.26742751,15.49657973,1,37.13768171,21.67476856,3,2,40,40,2,2.94471002,0.9,5,13,Medium,9260.20980173,547.7040659120239,2.0,2,2,4.0
2595,408048.774493,4337697.23155,Yes,Low,Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Moderate,Low,Very High,Very High,Kent,1.78438997,2.06478,0.28039601,724.75634766,39.18230749,-76.06566104,11.15509652,1,0.0,35.30943266,2,1,40,40,2,3.0401001,0.9,5,11,Low,669.139604935,114.79292234713839,1.0,1,2,4.0
2596,408298.774493,4337697.23155,Yes,High,Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Moderate,Moderate,Very High,Very High,Kent,1.97011995,2.27970004,0.309582,442.23016357,39.18138915,-76.06260816,12.34586532,1,0.0,4.9416162,1,2,40,100,4,2.45664001,0.9,4,12,Medium,10692.88627373,464.0164611732312,2.0,1,2,4.0
2597,409548.774493,4337697.23155,Yes,Very High,Low,Low,Low,Very Low,Very Low,0,1,0,0,0,Low,Moderate,Low,Very High,Very High,Queen Anne's,1.93616998,2.13165998,0.19549599,711.98864746,39.18481419,-76.0465753,0.89860796,1,16.38400309,42.83455805,3,1,60,80,4,0.0,0.9,2,11,Low,460.892612165,116.05425012379601,1.0,1,2,4.0
2598,363048.774493,4337447.23155,Yes,Very Low,Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,Very High,Low,Anne Arundel,1.50329995,1.79481995,0.29152301,22.64201355,39.17494792,-76.5851148,27.14294008,2,100.0,68.16548986,5,1,60,80,4,2.99467993,0.9,5,17,Very High,554.75841282,119.0875020585832,1.0,1,1,4.0
2599,367798.774493,4337447.23155,Yes,High,Low,Moderate,Low,Very Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,Very High,High,Anne Arundel,2.02328992,2.41564989,0.39236099,358.36880493,39.1750032,-76.53048487,13.27159084,1,0.0,29.92812929,1,1,40,40,2,2.94471002,0.9,5,10,Low,499.0751172,185.44567819512497,2.0,2,2,4.0
2600,368048.774493,4337447.23155,Yes,Very High,Low,Moderate,Low,Very Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Anne Arundel,2.08882999,2.49390006,0.40507001,278.57144165,39.1756731,-76.52741404,39.81027448,2,29.1148591,31.60113303,3,3,40,40,2,2.94471002,0.9,5,15,High,65962.08947156,2847.265037899978,2.0,2,2,4.0
2601,368298.774493,4337447.23155,Yes,Very Low,Low,Moderate,Low,Very High,Moderate,1,1,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Anne Arundel,2.21339011,2.64262009,0.42922601,154.24200439,39.17618265,-76.52466508,26.9192823,2,14.34264493,11.37587964,2,1,40,40,2,0.0,0.9,2,9,Very Low,1487.530440855,162.904595914887,2.0,2,2,4.0
2602,368798.774493,4337447.23155,Yes,Very Low,Low,Moderate,Moderate,Very High,Very Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Very High,Anne Arundel,2.00471997,2.39348006,0.38876,24.82653809,39.17543426,-76.51986112,5.85522106,1,1.23331365,31.11135373,2,1,60,40,3,2.49390006,0.9,4,11,Low,1271.51227409,146.88248303578388,2.0,1,2,4.0
2603,390298.774493,4337447.23155,No,Very Low,Moderate,Low,High,Moderate,Moderate,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Kent,2.34401989,2.71234989,0.36833501,42.86901474,39.17876069,-76.26838856,23.36770974,2,0.0,33.24333951,1,1,20,40,2,2.66709995,0.9,4,10,Low,846.961596095,161.17774196266697,2.0,2,2,4.0
2604,408548.774493,4337447.23155,Yes,Very High,Low,Low,Low,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Very High,Kent,1.97126997,2.35354996,0.38227299,150.42941284,39.18052364,-76.05938065,13.84504096,1,97.86260852,12.32426021,5,1,20,40,2,0.0,0.001,0,9,Very Low,660.865725445,139.29824264647553,2.0,1,2,4.0
2605,408798.774493,4337447.23155,Yes,High,Low,Low,Low,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Low,Kent,1.90943003,2.27970004,0.37028,0.0,39.17948965,-76.05570455,39.78534873,2,56.29359372,77.26890483,5,2,60,80,4,2.99467993,0.9,5,18,Very High,5715.769499465,471.6822021874738,2.0,1,2,4.0
2606,409048.774493,4337447.23155,Yes,Very High,Low,Low,Low,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Very High,Kent,1.97126997,2.35354996,0.38227299,0.0,39.17972582,-76.05296491,6.64483939,1,54.42421562,50.88512317,5,1,80,100,5,3.41349006,0.9,5,17,Very High,420.44490915,88.58112666793345,2.0,1,2,4.0
2607,409298.774493,4337447.23155,Yes,High,Low,Low,Low,Very Low,Very Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Very High,Kent,1.72941005,2.06478,0.33537099,0.0,39.17951601,-76.05156873,20.43717426,2,0.11127007,35.64818182,3,2,80,100,5,2.45664001,0.9,4,16,Very High,4910.55284596,525.4827404653737,2.0,1,2,4.0
2608,409798.774493,4337447.23155,Yes,Very High,Low,Low,Low,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Very High,Queen Anne's,1.97126997,2.35354996,0.38227299,738.44317627,39.18259041,-76.04370525,48.22864916,3,35.34879744,66.49764532,4,2,80,100,5,0.0,0.9,2,16,Very High,9249.60762491,810.6463617304271,2.0,1,2,4.0
2609,363048.774493,4337197.23155,Yes,Very Low,Low,Moderate,Very Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Anne Arundel,1.55109,1.79481995,0.243736,34.71847916,39.17314028,-76.58566604,10.09177583,1,56.64176764,7.74069273,4,1,40,100,4,2.31838989,0.9,3,13,Medium,360.25523123,86.12872514192651,1.0,1,1,4.0
2610,367548.774493,4337197.23155,Yes,Very High,Low,Moderate,Low,Very Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,Very High,Very High,Anne Arundel,2.08882999,2.49390006,0.40507001,300.37609863,39.17362188,-76.53282025,30.75553551,2,50.77403908,82.77033383,5,3,40,100,4,0.0,0.9,2,16,Very High,66577.10969777,3581.1824145946593,2.0,2,2,4.0
2611,367798.774493,4337197.23155,Yes,Very High,Low,Moderate,Low,Very Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,Very High,High,Anne Arundel,2.08882999,2.49390006,0.40507001,237.60964966,39.17404713,-76.52978776,2.8528691,1,0.0,31.60769829,1,1,60,80,4,2.99467993,0.9,5,12,Medium,770.2973885,144.78991551107626,2.0,2,2,4.0
2612,368798.774493,4337197.23155,Yes,Very Low,Low,Moderate,Moderate,Very High,Very Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Moderate,Anne Arundel,2.00471997,2.39348006,0.38876,6.81016064,39.17427637,-76.5186155,25.84508714,2,18.72358104,9.67710433,2,1,40,100,4,0.0,0.9,2,11,Low,1273.520386145,179.79715464138465,2.0,1,2,4.0
2614,390048.774493,4337197.23155,No,Low,Moderate,Low,High,Moderate,Moderate,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Kent,2.58801007,2.99467993,0.40667599,141.8846283,39.17595504,-76.26976217,11.86242066,1,47.20309466,60.0488296,5,1,80,100,5,3.27605009,0.9,5,17,Very High,343.226614345,178.90539672460466,2.0,2,2,4.0
2615,409548.774493,4337197.23155,Yes,High,Low,Low,Low,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Very High,Kent,1.90943003,2.27970004,0.37028,342.24227905,39.17846099,-76.0475055,30.13288488,2,31.01789433,17.1369656,3,2,60,80,4,2.49390006,0.9,4,15,High,4484.87563077,342.0578752176299,2.0,1,2,4.0
2616,410048.774493,4337197.23155,Yes,High,Low,Low,Low,Very Low,Low,0,1,0,0,0,Moderate,Moderate,Low,Very High,Very High,Queen Anne's,2.07063007,2.27970004,0.20907301,900.28289795,39.17954216,-76.04089893,64.76753179,4,27.29344858,58.69981602,4,1,100,40,4,2.55971003,0.9,4,17,Very High,1031.43125955,191.54998341896697,1.0,2,2,4.0
2617,362798.774493,4336947.23155,Yes,Very Low,Low,Moderate,Very Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Very High,Anne Arundel,1.55109,1.79481995,0.243736,118.56242371,39.17059956,-76.58765289,35.8198044,2,84.55445508,35.91797033,5,2,80,100,5,0.0,0.9,2,16,Very High,4654.38573618,458.9232075600411,1.0,1,1,4.0
2618,363048.774493,4336947.23155,Yes,Low,Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,Very High,Low,Anne Arundel,1.65978003,1.98164999,0.32186699,197.34901428,39.17078662,-76.58451068,41.93648962,3,0.0,17.54347896,1,1,60,80,4,2.75348997,0.9,4,13,Medium,545.935028515,104.50635854800088,2.0,1,1,4.0
2619,368548.774493,4336947.23155,Yes,Very Low,Low,Moderate,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Anne Arundel,1.71254003,1.98164999,0.269106,26.24769211,39.17076265,-76.52146994,0.68815377,1,25.70113266,2.6992021,3,1,100,40,4,2.18791008,0.9,3,12,Medium,1546.89685413,187.25048048202154,1.0,1,1,4.0
2620,369048.774493,4336947.23155,Yes,Low,Low,Moderate,Moderate,Moderate,Moderate,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Anne Arundel,2.48379993,2.87409997,0.39030099,17.90839958,39.17178637,-76.51669711,8.19067524,1,100.0,74.29742216,5,1,40,100,4,0.0,0.0,0,11,Low,603.224315785,128.180757014326,2.0,2,2,4.0
2622,390048.774493,4336947.23155,No,Low,Moderate,Low,High,Moderate,Low,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Kent,2.44235992,2.82614994,0.383789,325.0447998,39.17409362,-76.27083785,4e-07,0,70.49338237,1.55398042,5,1,60,40,3,2.18791008,0.9,3,12,Medium,2267.562167065,301.58439535601616,2.0,2,2,4.0
2623,409548.774493,4336947.23155,Yes,Very High,Low,Low,Very Low,Very Low,Very Low,1,1,0,0,0,Low,Low,Moderate,Very High,Very High,Kent,1.61711001,1.93069994,0.31359199,440.92749023,39.17709993,-76.04706749,6.49259955,1,89.66635131,34.5603661,5,2,40,40,2,2.71234989,0.9,4,14,High,8168.90053617,791.4503277948315,2.0,1,1,4.0
2624,410048.774493,4336947.23155,Yes,High,Low,Low,Low,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Very High,Queen Anne's,1.90943003,2.27970004,0.37028,1096.35205078,39.17718418,-76.03892079,16.09835954,1,67.33064086,35.77998537,5,2,100,40,4,2.55971003,0.9,4,16,Very High,8252.695976125,562.101078216852,2.0,1,2,4.0
2625,362798.774493,4336697.23155,Yes,Low,Very Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,Very High,Very High,Anne Arundel,1.50329995,1.79481995,0.29152301,11.68707848,39.16873249,-76.587852,4.21126617,1,73.97195618,14.9139913,5,1,60,40,3,2.49390006,0.9,4,14,High,996.671568515,220.55904848813094,1.0,1,1,4.0
2626,367298.774493,4336697.23155,Yes,Low,Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,Very High,High,Anne Arundel,1.65978003,1.98164999,0.32186699,7.29406881,39.16852585,-76.5348071,1.13369154,1,5.76393975,7.35652523,2,2,100,40,4,2.31838989,0.08,3,12,Medium,3126.1961077,326.78624952281365,2.0,1,1,4.0
2627,368548.774493,4336697.23155,Yes,Very Low,Low,Moderate,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Anne Arundel,1.71254003,1.98164999,0.269106,28.86078644,39.17005715,-76.522683,-1e-07,0,0.0,0.63723751,1,1,100,40,4,2.31838989,0.9,3,9,Very Low,1186.373149585,163.04312258664385,1.0,1,1,4.0
